Unnamed: 0,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY,travel_mode,sentiment,reasoning
3478,3478,6767,"i am at mta subway franklin st (1) in new york, ny https: and and t.co and ciyq1vxcso",2020-02-11 20:46:40+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is just a location tag.
3479,3479,6769,rid of yesterday it is infested with rats and pigs now,2020-02-11 20:45:05+00:00,2020-02-11,2020-06,Unknown,Negative,The subway is infested with rats and pigs.
3480,3480,6770,"read the message: it is everyday!!!!!! today is 2,3 train and i am so late and i am so tired of you",2020-02-11 20:41:12+00:00,2020-02-11,2020-06,Subway,Negative,The person is late and tired of the subway.
3481,3481,6771,ten minutes for a train. you are despicable shame on you. shame shame shame on you,2020-02-11 20:38:05+00:00,2020-02-11,2020-06,Subway,Negative,The train was delayed by ten minutes.
3482,3482,6772,"i am at mta subway 34th st and penn station (1 and 2 and 3) in new york, ny https: and and t.co and gzbgdvxpnt",2020-02-11 20:36:29+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is just a location tag.
3483,3483,6774,if a gurl agrees 2 a 3sum wit 2 guys is it still considered a train???,2020-02-11 20:24:48+00:00,2020-02-11,2020-06,Unknown,Negative,The tweet is inappropriate and offensive.
3484,3484,6779,so.... the heating on the q and b trains from around 8:30am at prospect park is unbearable. i have witnessed 2 people faint and i have nearly fainted twice now. please take on this feedback.,2020-02-11 20:11:32+00:00,2020-02-11,2020-06,Subway,Negative,The heating on the Q and B trains was unbearable and caused people to faint.
3485,3485,6780,nope! same as the days gone by. on train now.,2020-02-11 20:10:21+00:00,2020-02-11,2020-06,Subway,Negative,The subway is delayed again.
3486,3486,6787,in the e train what face and look new york is sending to the tourists and the world?. https: and and t.co and wmrtektqry,2020-02-11 19:51:18+00:00,2020-02-11,2020-06,Subway,Positive,The subway is sending a new face to the tourists and the world.
3487,3487,6788,yk what the d train looks like?,2020-02-11 19:48:38+00:00,2020-02-11,2020-06,Subway,Negative,The D train is often crowded and slow.
3488,3488,6789,"i meant it as ""complaint about rude subway passenger"", which should be in bounds, but maybe.",2020-02-11 19:46:22+00:00,2020-02-11,2020-06,Subway,Negative,The tweet was about a rude subway passenger.
3489,3489,6793,new yorkers are not rude. you are just a slow walker and dawdle in the most inconvenient places like sidewalks and subway entrances,2020-02-11 19:15:22+00:00,2020-02-11,2020-06,Subway,Negative,The tweet is negative towards New Yorkers for being rude.
3490,3490,6795,"welcome everyone, i am boarding a plane as usual, but was on a train earlier https: and and t.co and jb4mfk04f9",2020-02-11 18:52:37+00:00,2020-02-11,2020-06,Unknown,,
3491,3491,6797,"i am at mta subway w 4th street and washington square (a and b and c and d and e and f and m) in new york, ny w and https: and and t.co and 3shrdoszgd",2020-02-11 18:48:19+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet contains a list of subway lines and stops.
3492,3492,6800,this dog has her own sleeping towel for the subway!! https: and and t.co and oe7nztjjgr,2020-02-11 18:31:14+00:00,2020-02-11,2020-06,Subway,Positive,The dog has her own sleeping towel for the subway.
3493,3493,6801,it is more reliable than the a train ride tho...,2020-02-11 18:24:22+00:00,2020-02-11,2020-06,Subway,Positive,The bus is more reliable than the subway.
3494,3494,6805,i really think this lady on this train shitted on herself. but i are not believe she smelled that bad today i learned she got off the train,2020-02-11 17:50:38+00:00,2020-02-11,2020-06,Subway,Negative,The tweet is about a person who allegedly shitted on themselves on a subway train.
3495,3495,6807,"to the man on the subway, who just reached into my coat pockets from behind me to see if you could steal something.... https: and and t.co and kk50irabbq",2020-02-11 17:39:03+00:00,2020-02-11,2020-06,Subway,Negative,The man on the subway reached into the speaker's coat pockets from behind.
3496,3496,6808,yup. put up by a guy who owns old cars and amtrak no longer allows him to hitch a ride on a train,2020-02-11 17:29:40+00:00,2020-02-11,2020-06,Car,Negative,The person was not allowed to hitch a ride on Amtrak.
3497,3497,6815,wow i get on the train and this man starts wildin,2020-02-11 16:57:00+00:00,2020-02-11,2020-06,Subway,Negative,The tweet describes a negative experience on the subway.
3498,3498,6816,"i am at mta subway 42nd st and bryant park (b and d and f and m and 7) in new york, ny https: and and t.co and ddmuzkoyfy",2020-02-11 16:54:35+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is just a location update.
3499,3499,6817,"and now i have to go to 61st and woodside just to get into manhattan. i work freelance, i need the train to be reliable all day. it is not.",2020-02-11 16:53:03+00:00,2020-02-11,2020-06,Subway,Negative,The subway was not reliable and caused inconvenience for the person who works freelance.
3500,3500,6819,i dreamt i was in a subway train with rocky and we were headed to soho to police a burberry kiss dior coat. that shit do not even exist but it looked fire in my head,2020-02-11 16:31:24+00:00,2020-02-11,2020-06,Subway,Positive,The dream was about a subway train with Rocky and a Burberry coat.
3501,3501,6820,"new yorkers remember what an awful, racist mayor bloomberg was. he did not benefit anyone but the super rich. he was awful for culture. the mta &amp; schools suffered. he pushed stop &amp; frisk full throttle for three terms. kids literally died. this is not a game.",2020-02-11 16:31:03+00:00,2020-02-11,2020-06,Unknown,Negative,The tweet expresses negative sentiment towards former mayor Bloomberg and his policies.
3502,3502,6821,to every person in a car on this block of chambers st: you are the problem. a single subway car moves 10x the amount of people clogging up this street. this is such an obvious route for a bus and bike way but it will never happen because 1 and 2 of these drivers are city workers. https: and and t.co and 75m3ec2acd,2020-02-11 16:27:54+00:00,2020-02-11,2020-06,Car,Negative,The tweet is about the traffic congestion on a street in New York City and how it is caused by city workers driving cars.
3503,3503,6822,why do i always have dreams about being on the subway for long periods of time,2020-02-11 16:27:28+00:00,2020-02-11,2020-06,Subway,Neutral,"The tweet is about a dream, so the sentiment is neutral."
3504,3504,6823,"the sheer brazenness of teenagers openly vaping on the subway (yes, i have turned into old man yelling at vapecloud)",2020-02-11 16:22:41+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses frustration with teenagers vaping on the subway.
3505,3505,6825,"i am at mta subway 179th st (f) in jamaica, ny https: and and t.co and cxbbyahprf",2020-02-11 16:08:00+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is about a specific subway stop.
3506,3506,6826,"on the train with a guy wearing a ""marist dad"" hat and it made my whole day",2020-02-11 16:07:43+00:00,2020-02-11,2020-06,Subway,Positive,"The sighting of the ""marist dad"" hat on the train made the person's day."
3507,3507,6827,"ironically, despite all the access issues, he will be the only board member who ever rides the subway. https: and and t.co and ycvabtyzbj",2020-02-11 16:01:57+00:00,2020-02-11,2020-06,Subway,Negative,The statement implies that the board member is ironically the only one who will use the subway despite the access issues.
3508,3508,6829,train station goodbyes &lt;,2020-02-11 15:56:42+00:00,2020-02-11,2020-06,Subway,Positive,The tweet is a positive message about saying goodbye at a train station.
3509,3509,6830,i would be on the train but i cannot lie i cannot even take the train i would be lost as fuck all week,2020-02-11 15:48:56+00:00,2020-02-11,2020-06,Subway,Negative,The person is unable to take the subway due to being lost.
3510,3510,6833,just took the train 30 mins to go to my favorite barber shop and it is closed when it is supposed to be open. all these people trying to waste my time shaking my head,2020-02-11 15:36:41+00:00,2020-02-11,2020-06,Subway,Negative,The train was delayed and the barber shop was closed when it was supposed to be open.
3511,3511,6836,i wake up everyday trying to be have a good day but the mta just does it every single time.,2020-02-11 15:18:08+00:00,2020-02-11,2020-06,Subway,Negative,The subway is consistently late.
3512,3512,6838,mta subway astoria blvd and hoyt ave (n and w) https: and and t.co and smkctvjftq,2020-02-11 15:02:25+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is about a specific subway route.
3513,3513,6839,the doors opened two stops later. the stop after i got stuck opened on the opposite side of the train,2020-02-11 14:59:21+00:00,2020-02-11,2020-06,Subway,Negative,The subway doors opened two stops later and the stop after getting stuck opened on the opposite side of the train.
3514,3514,6840,alert there is a huge fluffy chow in a raincoat on the subway https: and and t.co and wpz2em5pr8,2020-02-11 14:52:20+00:00,2020-02-11,2020-06,Subway,Positive,The tweet is about a fluffy chow in a raincoat on the subway.
3515,3515,6841,next time i go anywhere in nyc um asking . ordered an the best to back to pennstation close to an hr versus the subway which has made it back &amp; forth already.,2020-02-11 14:52:11+00:00,2020-02-11,2020-06,Bus,Negative,The bus was not the best option for getting back to Penn Station.
3516,3516,6842,having to pee while on the train is a game. which stop am i just going to let myself go?,2020-02-11 14:42:58+00:00,2020-02-11,2020-06,Subway,Negative,The tweet is about the discomfort of having to pee while on a train.
3517,3517,6844,my doc told me to wear my sling only on the subway or crowded places ie bars so that people know not to crash into me but sir have you met new yorkers laugh ???????,2020-02-11 14:31:57+00:00,2020-02-11,2020-06,Subway,Negative,The person is frustrated with the lack of consideration for their disability on crowded places.
3518,3518,6845,"fortunately (?), we had just arrived at jay st and metrotech and the mom absconded with the kid like she was escaping the scene of the crime. of course it did not help that the train had been stopping randomly in the tunnels...",2020-02-11 14:24:44+00:00,2020-02-11,2020-06,Subway,Negative,The subway was delayed and the person in question escaped.
3519,3519,6847,it is a train scene on repeat kind of morning,2020-02-11 14:22:30+00:00,2020-02-11,2020-06,Subway,Negative,The subway is experiencing delays and is running on a loop.
3520,3520,6848,"the battery. ( mta subway bowling green (4 and 5) in new york, ny) https: and and t.co and j4etvuevmk",2020-02-11 14:21:36+00:00,2020-02-11,2020-06,Subway,Negative,The subway service was disrupted due to a battery issue on the 4 and 5 lines in New York.
3521,3521,6849,"during the weekend of nyfw, went to fulton street subway station to raise the awareness to wear mask in public space regarding to recently coronavirus pandemic. please check out our new blog at https: and and t.co and swfnc3zekg. https: and and t.co and xl8j2oj4fx",2020-02-11 14:19:38+00:00,2020-02-11,2020-06,Subway,Positive,The tweet is about raising awareness about wearing masks in public spaces during the weekend of NYFW.
3522,3522,6850,can you discuss how you will support the reduction of flu and sickness by increasing announcements and perhaps in some lines supply face mask for customer who are sick sneeze and seem to not cover their mouths. also airconditioning in the cold may get your commuters sick.,2020-02-11 14:19:25+00:00,2020-02-11,2020-06,Subway,Negative,The tweet is about the subway and the measures that can be taken to reduce flu and sickness.
3523,3523,6851,"please have your conductors make announcements due to high flu season to please, carry napkins, sanitizers and if needed mask to reduce chances of spreading to others. it seems no one is taking extra care.",2020-02-11 14:17:29+00:00,2020-02-11,2020-06,Bus,Negative,The tweet is about the lack of precautions taken by the bus service during flu season.
3524,3524,6852,pictured: me when someone is phone goes off on this train and the ringer is the same as my alarm. https: and and t.co and bmk1usyimc,2020-02-11 14:13:52+00:00,2020-02-11,2020-06,Subway,Negative,"The ringer on the phone was the same as the alarm, causing annoyance."
3525,3525,6853,so no delays on the 7 yet one just skipped two local stops at 46th and 40th street? and no train in 5 min?,2020-02-11 14:12:03+00:00,2020-02-11,2020-06,Subway,Negative,The subway train skipped two local stops and there was no train in 5 minutes.
3526,3526,6855,"oh coool!!! the 7 train finally came and then it blew right past the 40th st stop, and now we all wait another 8 minutes. you are soooo bad at what you do. and i am sure you will raise fair rates again and show zero improvement.",2020-02-11 14:10:05+00:00,2020-02-11,2020-06,Subway,Negative,The subway was delayed and the 7 train passed the 40th st stop without stopping.
3527,3527,6856,"love too pay $4000 and month to live in the very back of hoboken against the cliffs, where 5 mins of rain floods the streets and you have to take a bus to get to the path station",2020-02-11 14:06:03+00:00,2020-02-11,2020-06,Bus,Negative,The back of Hoboken is flooded during rain and the bus ride to the path station is inconvenient.
3528,3528,6857,"i think i am going to become a subway preacher. my sermon would go something like: ""jesus said take your backpacks off on a crowded train you heathens!! get to your destinations safely."" https: and and t.co and elokgt2xhg",2020-02-11 14:02:52+00:00,2020-02-11,2020-06,Subway,Negative,The tweet is a negative comment about the subway.
3529,3529,6858,"no one, absolutely no one loves a loud, bright &amp; early conversation on the l train. we are already stuffed sardines, i do not care about the bachelor karen.",2020-02-11 14:00:30+00:00,2020-02-11,2020-06,Subway,Negative,The subway was crowded and the loud conversation was annoying.
3530,3530,6859,mta running the classic turn the arrival screen off so you cannot complain about how late the trains are game,2020-02-11 13:59:50+00:00,2020-02-11,2020-06,Subway,Negative,"The subway's arrival screens were turned off, making it difficult to complain about late trains."
3531,3531,6860,"once again dumped off m101, this time in rain as two different empty 101s pass 161st st. this makes no sense when we are going up to 181.",2020-02-11 13:58:04+00:00,2020-02-11,2020-06,Bus,Negative,The bus was dumped off at 161st st. and two empty buses passed by.
3532,3532,6861,"i missed my train by literally 5 seconds, that is that real hurt",2020-02-11 13:55:22+00:00,2020-02-11,2020-06,Subway,Negative,Missed the train by 5 seconds.
3533,3533,6862,good old mta. did they shut the train down to clean up laugh,2020-02-11 13:53:46+00:00,2020-02-11,2020-06,Subway,Negative,The subway train was shut down for cleaning.
3534,3534,6863,on the subway and could have sworn i just saw this crazy guy i dated for like two months when i first moved to the city. unsure if it was even him but he got off the train and thank god because he was (and i cannot stress this enough) insane,2020-02-11 13:50:46+00:00,2020-02-11,2020-06,Subway,Negative,"The person on the subway looked like someone the person dated in the past, but they were insane."
3535,3535,6864,i do not even want to know the apocalyptic trash hellscape of this car that was so dirty that the mta had to remove it. https: and and t.co and ykhu6ogaur,2020-02-11 13:50:12+00:00,2020-02-11,2020-06,Car,Negative,The car was so dirty that the MTA had to remove it.
3536,3536,6866,yo you already know it is going to be a rough train ride when there is fog on the windows from how many people are on that mf,2020-02-11 13:48:10+00:00,2020-02-11,2020-06,Subway,Negative,The subway ride was rough due to fog on the windows.
3537,3537,6869,the one day i decide not to arrive 40 minutes early and it is likely the mta will make me late. fuck this.,2020-02-11 13:38:17+00:00,2020-02-11,2020-06,Subway,Negative,The subway was delayed and the person was late due to not arriving early.
3538,3538,6872,someone on my train smells soooo good. i have such a thing for a good cologne and perfume,2020-02-11 13:33:11+00:00,2020-02-11,2020-06,Subway,Positive,The person on the train smelled good.
3539,3539,6873,i hate the 7 train,2020-02-11 13:31:20+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses a negative sentiment towards the 7 train.
3540,3540,6874,i am so glad i will not be taking public transportation to school or work! because me and the mta do not click to be honest https: and and t.co and 8q34gmfla9,2020-02-11 13:27:11+00:00,2020-02-11,2020-06,Subway,Negative,The person is unhappy with their experience on the subway.
3541,3541,6875,are you allowed to vape on the mta? asking for the woman sitting next to me on a semi crowded q69 bus this morning.,2020-02-11 13:25:56+00:00,2020-02-11,2020-06,Bus,Negative,The person is asking about vaping on the MTA.
3542,3542,6876,niggas out here beating up mta workers and shit damnnnnn,2020-02-11 13:23:32+00:00,2020-02-11,2020-06,Unknown,Negative,The tweet talks about violence against MTA workers.
3543,3543,6879,this is the worst morning ever. the devices to have delays when on a rainy morning like this! making me late for work!!!!,2020-02-11 13:18:10+00:00,2020-02-11,2020-06,Unknown,Negative,The devices were delayed due to rainy weather.
3544,3544,6882,dear guy on the 3 train blasting music from a bluetooth speaker: you are an asshole.,2020-02-11 13:08:22+00:00,2020-02-11,2020-06,Subway,Negative,The person on the subway was blasting music from a bluetooth speaker and was considered an asshole.
3545,3545,6883,my toxic trait is refusing to get on a packed train even though i am late,2020-02-11 13:08:15+00:00,2020-02-11,2020-06,Subway,Negative,The person is refusing to get on a packed train even though they are late.
3546,3546,6885,iont understand why the fuck you getting on the train with you bigass bookbag during rush hour and then looking at everyone else mad like it is our fault we had to shove you out the way you know it is shitty stop this,2020-02-11 12:58:26+00:00,2020-02-11,2020-06,Subway,Negative,The person was being rude and blocking the way during rush hour.
3547,3547,6886,when the train is nearly empty and someone sits directly next to you https: and and t.co and o5gtrldu1n,2020-02-11 12:57:27+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses frustration about someone sitting next to the person on an empty train.
3548,3548,6887,"""i am already at work. as long as you stand in the door, the train cannot move."" good morning sass from the conductor at 7:52. yeah, the &lt;6&gt; train is already overcrowded by parkchester.",2020-02-11 12:57:14+00:00,2020-02-11,2020-06,Subway,Negative,The train was delayed due to a conductor standing in the door.
3549,3549,6888,should be illegal to talk on the train before 8am,2020-02-11 12:56:06+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses a negative sentiment towards people talking on the train before 8am.
3550,3550,6889,my grandmother used to say do not touch the banisters in the subway people spit on them. honestly did she think people's aim was that good??,2020-02-11 12:45:18+00:00,2020-02-11,2020-06,Subway,Negative,The statement is negative and implies that people spit on the banisters.
3551,3551,6890,i hate niggas who face the train door and start rapping out loud,2020-02-11 12:45:16+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses a negative sentiment towards people who start rapping loudly on the subway.
3552,3552,6892,if you cannot drive in the rain take the train thank you !,2020-02-11 12:44:02+00:00,2020-02-11,2020-06,Unknown,,
3553,3553,6894,"made it to the big apple after 10 hours of plane delays, 5 hours of flight time and an hour of subway...planes, trains and automobiles, for real. thank god for the playing in my headphones...and now in my head!",2020-02-11 12:38:14+00:00,2020-02-11,2020-06,Unknown,,
3554,3554,6895,mfs hotboxed the a train with they breath,2020-02-11 12:37:16+00:00,2020-02-11,2020-06,Subway,Negative,The tweet is about a person who was hotboxing the subway train with their breath.
3555,3555,6896,people that play music out loud on the train got to be mental,2020-02-11 12:30:27+00:00,2020-02-11,2020-06,Subway,Negative,The person playing music out loud on the train is considered mentally ill.
3556,3556,6897,why was the 7:35 train canceled? why do hate nj commuters?,2020-02-11 12:30:26+00:00,2020-02-11,2020-06,Subway,Negative,The 7:35 train was canceled and the tweet expresses anger towards NJ commuters.
3557,3557,6898,"i am at mta subway cortlandt st wtc (1) in new york, ny https: and and t.co and hecgzltazj",2020-02-11 12:29:19+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is just a location tag.
3558,3558,6902,"i am at mta nyct linden shop in brooklyn, ny https: and and t.co and u9ziahkufj",2020-02-11 11:43:38+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is about a specific location and doesn't express any sentiment.
3559,3559,6903,"what subway line is this on? brooklyn, new york https: and and t.co and oacqcyseov",2020-02-11 11:39:50+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is asking for information about a subway line.
3560,3560,6904,"me on the train to work reminding myself to cough a lot today after calling out ""sick"" yesterday to go to new hampshire to see the strokes play at the bernie rally",2020-02-11 11:37:07+00:00,2020-02-11,2020-06,Subway,Negative,The person is feeling sick and wants to cough a lot to make it seem like they are sick.
3561,3561,6909,how come the 3 is only going to time square ?? this is ridiculous,2020-02-11 10:17:05+00:00,2020-02-11,2020-06,Subway,Negative,The subway is not going to Times Square on time.
3562,3562,6910,up and at them. got to get this quick workout in before my amtrak train. never skip leg day,2020-02-11 09:47:50+00:00,2020-02-11,2020-06,Unknown,Positive,The person is excited to get a quick workout in before their Amtrak train.
3563,3563,6911,it is bums galore in trains and train stations more shelters and less imprisonment.,2020-02-11 09:24:21+00:00,2020-02-11,2020-06,Subway,Negative,The subway has a lot of homeless people and needs more shelters and less imprisonment.
3564,3564,6912,"jamaica center bound to 130th ave. again, was able to walk it in because the application along with is freaking useless. thanks again the accurate, reliable service (eyes really rolling now). https: and and t.co and o5zud3dfa6",2020-02-11 07:01:08+00:00,2020-02-11,2020-06,Bus,Negative,The bus application was inaccurate and unreliable.
3565,3565,6914,i love having the whole train car to myself,2020-02-11 05:51:30+00:00,2020-02-11,2020-06,Subway,Positive,The person enjoys having the whole train car to themselves.
3566,3566,6915,sometimes i envy those who live in the suburbs away from the craziness of the city and the noise. unfortunately i live next to a big set of train tracks and a firehouse so noise is constant all day and night,2020-02-11 05:47:05+00:00,2020-02-11,2020-06,Unknown,Negative,The noise from the train tracks and firehouse is constant and overwhelming.
3567,3567,6918,when is the next astoria bound n and w train coming by way of times square?,2020-02-11 04:55:50+00:00,2020-02-11,2020-06,Subway,Neutral,The question is about the next Astoria bound N and W train coming by way of Times Square.
3568,3568,6919,i am never going to understand people that walk between trains on the subway,2020-02-11 04:54:14+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses frustration with people who walk between trains on the subway.
3569,3569,6920,in soviet russia boring company runs train on you.,2020-02-11 04:40:20+00:00,2020-02-11,2020-06,Unknown,Negative,The tweet is in Russian and the translation is unclear.
3570,3570,6921,no parking. take the subway to atlantic terminal,2020-02-11 04:39:49+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is neutral and doesn't express any sentiment.
3571,3571,6924,hate having cotton mouth on the train.,2020-02-11 04:21:29+00:00,2020-02-11,2020-06,Subway,Negative,The person dislikes having a cotton mouth on the train.
3572,3572,6926,got stuck on the local a train between fulton and 181st. https: and and t.co and itlrfu6xvf,2020-02-11 04:11:32+00:00,2020-02-11,2020-06,Subway,Negative,The local a train was stuck between fulton and 181st.
3573,3573,6928,ugh. rat just ran through between my legs : (waiting for train)between mybrown leather shoes at 10:55 pm. really !!,2020-02-11 03:57:05+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses frustration and disappointment.
3574,3574,6929,"i almost got into a fight getting off the train, i should have fucking decked that nigga because i came home just to get even more pissed now i want to punch a whole in the wall",2020-02-11 03:53:58+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses anger and frustration.
3575,3575,6930,at penn waiting for uptown a what is the deal w 30 min to wait for this train?? will it come on local or express track?,2020-02-11 03:53:23+00:00,2020-02-11,2020-06,Subway,Negative,The train was delayed and the wait time was 30 minutes.
3576,3576,6931,can i do poppers by myself on this train platform,2020-02-11 03:44:29+00:00,2020-02-11,2020-06,Subway,Negative,"The tweet is asking about doing poppers on a train platform, which is not safe or legal."
3577,3577,6932,asian americans have worn face masks on the subway for years. i have lived in nyc for 17 years and this is something i have always noticed during flu season. it is not new.,2020-02-11 03:34:49+00:00,2020-02-11,2020-06,Subway,Neutral,The use of face masks on the subway during flu season is not new.
3578,3578,6934,very rihanna voice must be horse on the train,2020-02-11 03:07:21+00:00,2020-02-11,2020-06,Subway,Negative,The tweet is not grammatically correct and does not make sense.
3579,3579,6938,fuck the mta for my own poor time management,2020-02-11 02:56:14+00:00,2020-02-11,2020-06,Subway,Negative,The subway was not the cause of poor time management.
3580,3580,6939,i hate seeing people i know on the train sometimes.. they be wanting to talk &amp; i just be wanting to listen to music &amp; mind my business,2020-02-11 02:41:13+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses dislike towards people who want to talk on the train.
3581,3581,6940,"back. ( mta subway grand st (b and d) in new york, ny) https: and and t.co and 9vidd0ybq4",2020-02-11 02:35:23+00:00,2020-02-11,2020-06,Subway,Positive,The subway service was running smoothly.
3582,3582,6941,"brother , how i am dead minding my business on the train than the train gets to 59st and like 12 people get on the train and bam start making a music video 3 stops in laugh wow i am coming out in a music video with my bright as yellow bape jacket",2020-02-11 02:32:57+00:00,2020-02-11,2020-06,Subway,Positive,The person is excited about being in a music video on the subway.
3583,3583,6942,just got my n95 mask to ride the train. too many people coughing and sneezing. https: and and t.co and scfd9pwdhg,2020-02-11 02:28:58+00:00,2020-02-11,2020-06,Subway,Negative,The person is unhappy with the number of people coughing and sneezing on the train.
3584,3584,6943,thought i would hate evening classes but taking the train during non rush hour times is the greatest gift the gods from nyu could have granted me,2020-02-11 02:18:11+00:00,2020-02-11,2020-06,Subway,Positive,The evening classes were enjoyable because the train was not crowded.
3585,3585,6945,holy shit. something told me to wait for an n train and now that n train...that n train is running express to my stop. https: and and t.co and bvspolmkrs,2020-02-11 02:01:00+00:00,2020-02-11,2020-06,Subway,Positive,The n train was running express to the person's stop.
3586,3586,6946,old people really got the nerve to grill me for not getting up for them on the train... smd abuela,2020-02-11 02:00:30+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses frustration towards old people who grilled the author for not getting up for them on the train.
3587,3587,6947,"off to go with my mika ( mta subway 103rd st (1) in new york, ny) https: and and t.co and rh4ddqqnsi",2020-02-11 01:59:34+00:00,2020-02-11,2020-06,Subway,Positive,The tweet is about a person going to the subway station at 103rd st (1) in New York.
3588,3588,6948,"63 times a day i need to hear the mta bus voice go ""this is the bus to jamaica "" okay bitch. we got it. going to jamaica.",2020-02-11 01:53:01+00:00,2020-02-11,2020-06,Bus,Negative,The bus voice is annoying and repetitive.
3589,3589,6950,a man just put his bags of food down on a subway bench in the train and then went in between the cars and started to pee. please i need to be home.,2020-02-11 01:47:18+00:00,2020-02-11,2020-06,Subway,Negative,The subway experience was unpleasant due to a man peeing on the bench.
3590,3590,6951,saw a rat on the subway so goddamn big he shook my hand and introduced himself,2020-02-11 01:29:53+00:00,2020-02-11,2020-06,Subway,Negative,The tweet talks about a negative experience of seeing a rat on the subway.
3591,3591,6952,": a lot of confusion here at union square. there are announcing that the northbound q train that is been docked here for about 20 minutes is no longer in service &amp; asking passengers to leave the train, yet the doors are closed and trying to leave the station.",2020-02-11 01:22:55+00:00,2020-02-11,2020-06,Subway,Negative,"The northbound Q train was docked at Union Square for 20 minutes and then suddenly stopped service, causing confusion for passengers."
3592,3592,6953,oh my god this subway car smells so fresh! said no one ever.,2020-02-11 01:20:47+00:00,2020-02-11,2020-06,Subway,Negative,The subway car smelled bad.
3593,3593,6954,"about to take the subway alone for the first time in nyc, pray for me you all",2020-02-11 01:15:55+00:00,2020-02-11,2020-06,Subway,Neutral,The person is about to take the subway alone for the first time in NYC.
3594,3594,6955,when the air con is off in your subway car it is sooo awkwardly silent.,2020-02-11 01:13:41+00:00,2020-02-11,2020-06,Subway,Negative,The lack of air conditioning in the subway car made it awkwardly silent.
3595,3595,6956,there may not be a better smell than subway bread. i could never.,2020-02-11 01:09:26+00:00,2020-02-11,2020-06,Subway,Positive,The smell of subway bread is considered to be one of the best smells.
3596,3596,6957,"this week on ""liann brings ridiculous things on the train"" two canvasses the size of doors that i found on the street https: and and t.co and viavp9laul",2020-02-11 01:04:16+00:00,2020-02-11,2020-06,Subway,Neutral,"The tweet is about a TV show, not about travel."
3597,3597,6958,"busker hell, level: drunk dude with mic talking over train delay announcements and also beatles medly",2020-02-11 00:53:38+00:00,2020-02-11,2020-06,Bus,Negative,The busker's behavior was disruptive and disrupted the train delay announcements.
3598,3598,6959,someone please get splinter off these train tracks,2020-02-11 00:52:44+00:00,2020-02-11,2020-06,Subway,Negative,The tweet expresses frustration about a splinter on the train tracks.
3599,3599,6961,switched cars to avoid a crazy guy on the train just to look up later because a crazy person was yelling to find he followed me and was now yelling at me to go fuck myself for switching cars... cannot win,2020-02-11 00:44:38+00:00,2020-02-11,2020-06,Subway,Negative,The subway experience was negative due to a crazy person.
3600,3600,6963,this finance fitness brother having the best caboose on the 3 train we need an hr meeting about this,2020-02-11 00:37:59+00:00,2020-02-11,2020-06,Subway,Negative,The person is unhappy with the train service.
3601,3601,6964,just realized that i signed up for a that will take me about two hours via nyc's mta to travel to the start (harlem to the rockaways on a saturday morning). the hell was i thinking? https: and and t.co and b15fnjloww,2020-02-11 00:31:35+00:00,2020-02-11,2020-06,Subway,Negative,The subway trip to the Rockaways from Harlem on a Saturday morning will take two hours.
3602,3602,6965,"a mantra i live by: do not get on the train with more than two big brown bags from bloomingdale's. if you have enough money for those clothes, then you have enough money for a cab.",2020-02-11 00:31:29+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is a personal preference and not a sentiment.
3603,3603,6967,newark penn with the classic hope you do not have headphones on because we are going to change the track 15 seconds before the train arrives maneuver. good one guys,2020-02-11 00:27:00+00:00,2020-02-11,2020-06,Subway,Negative,The subway train was constantly changing tracks without warning.
3604,3604,6970,so why could not the 7:03 in jamaica wait 4 minutes for the 639 out of penn to connect to lb? we heard every single announcement on that train until we got near jamaica then could barely hear anything. very convenient,2020-02-11 00:13:11+00:00,2020-02-11,2020-06,Subway,Negative,"The 7:03 in Jamaica waited 4 minutes for the 639 out of Penn to connect to LB, but the announcements were barely audible."
3605,3605,6971,"i am at mta subway 2nd ave (f) in new york, ny https: and and t.co and vorrnw5uvq",2020-02-11 00:06:57+00:00,2020-02-11,2020-06,Subway,Neutral,The tweet is about a specific location on the subway.
3606,3606,6973,"i was a cbgb regular, went to anything i could get to by ferry, bus, and subway.",2021-03-26 23:57:50+00:00,2021-03-26,2021-12,Unknown,,
